epoch: 24	Gen training loss: 0.0004339599109371193	Dis training loss: 0.046514887750148774	Train Chamfer Distance: 73.91365814208984	Gen Validation loss: 0.0004696316551825408	Dis Validation loss: 0.06086285252259625	Valid Chamfer Distance: 73.95272827148438
epoch: 25	Gen training loss: 0.0004801318154204637	Dis training loss: 0.046385610371828076	Train Chamfer Distance: 72.88578796386719	Gen Validation loss: 0.0004664816420422422	Dis Validation loss: 0.0603569923185142	Valid Chamfer Distance: 70.34550476074219
epoch: 26	Gen training loss: 0.00036366920033469794	Dis training loss: 0.04633976885676384	Train Chamfer Distance: 71.9273681640625	Gen Validation loss: 0.00027771856222817806	Dis Validation loss: 0.06143401292059203	Valid Chamfer Distance: 71.79818725585938
epoch: 27	Gen training loss: 0.0003646234120824374	Dis training loss: 0.04624326202273369	Train Chamfer Distance: 69.10066986083984	Gen Validation loss: 0.00014795850883191064	Dis Validation loss: 0.05809210194458516	Valid Chamfer Distance: 69.91024780273438
epoch: 28	Gen training loss: 0.00040901445271447303	Dis training loss: 0.04617448142170906	Train Chamfer Distance: 70.37782287597656	Gen Validation loss: 0.00016265709996541921	Dis Validation loss: 0.06217724803454622	Valid Chamfer Distance: 70.61005401611328
epoch: 29	Gen training loss: 0.000266771983820945	Dis training loss: 0.04608339259028435	Train Chamfer Distance: 71.10704803466797	Gen Validation loss: 0.0003073071098997895	Dis Validation loss: 0.05926226921533086	Valid Chamfer Distance: 71.77696228027344
epoch: 30	Gen training loss: 0.00041055220999987796	Dis training loss: 0.045987708151340484	Train Chamfer Distance: 68.23974609375	Gen Validation loss: 0.0003764395684114886	Dis Validation loss: 0.05509556311883722	Valid Chamfer Distance: 69.58728790283203
epoch: 31	Gen training loss: 0.000533190195390489	Dis training loss: 0.045926882237195966	Train Chamfer Distance: 69.243408203125	Gen Validation loss: 0.0003366111829780542	Dis Validation loss: 0.0581383721340335	Valid Chamfer Distance: 69.66614532470703
epoch: 32	Gen training loss: 0.0005947474549757316	Dis training loss: 0.0458397396504879	Train Chamfer Distance: 69.9173812866211	Gen Validation loss: 0.00037891552254805855	Dis Validation loss: 0.0630387820365501	Valid Chamfer Distance: 71.47978210449219
epoch: 33	Gen training loss: 0.0002897844729013741	Dis training loss: 0.04577529409527779	Train Chamfer Distance: 69.38741302490234	Gen Validation loss: 0.00017109615096421436	Dis Validation loss: 0.05901770014764969	Valid Chamfer Distance: 69.79672241210938
epoch: 34	Gen training loss: 0.000300775047915522	Dis training loss: 0.04571574482321739	Train Chamfer Distance: 69.42526245117188	Gen Validation loss: 0.0002662599410233772	Dis Validation loss: 0.06205037752299495	Valid Chamfer Distance: 69.0932846069336
epoch: 35	Gen training loss: 0.0004198844886268489	Dis training loss: 0.045635645151138306	Train Chamfer Distance: 68.9838638305664	Gen Validation loss: 0.0001647982068387616	Dis Validation loss: 0.062163753239850315	Valid Chamfer Distance: 70.06507110595703
epoch: 36	Gen training loss: 0.000463148181559518	Dis training loss: 0.04557641887664795	Train Chamfer Distance: 70.11666107177734	Gen Validation loss: 0.0003514860132819385	Dis Validation loss: 0.054431624655031624	Valid Chamfer Distance: 68.54959869384766
epoch: 37	Gen training loss: 0.0002656129411188886	Dis training loss: 0.045486883223056794	Train Chamfer Distance: 69.78244018554688	Gen Validation loss: 0.00022287688470485993	Dis Validation loss: 0.059645048676222785	Valid Chamfer Distance: 69.6380386352539
epoch: 38	Gen training loss: 0.0003343976876931265	Dis training loss: 0.045422295063734054	Train Chamfer Distance: 70.1789779663086	Gen Validation loss: 0.0002738423954780389	Dis Validation loss: 0.06235096277975294	Valid Chamfer Distance: 78.62985229492188
epoch: 39	Gen training loss: 0.00031817118206527086	Dis training loss: 0.04535654884576797	Train Chamfer Distance: 77.08601379394531	Gen Validation loss: 0.00044302419793629976	Dis Validation loss: 0.06657201644884082	Valid Chamfer Distance: 72.02992248535156
epoch: 40	Gen training loss: 0.0003237652812385932	Dis training loss: 0.045268610388040545	Train Chamfer Distance: 72.52625274658203	Gen Validation loss: 0.00025886391991392554	Dis Validation loss: 0.06317322131888169	Valid Chamfer Distance: 71.32263946533203
epoch: 41	Gen training loss: 0.00031774781248532235	Dis training loss: 0.04521515896916389	Train Chamfer Distance: 69.654541015625	Gen Validation loss: 0.0001971690812634434	Dis Validation loss: 0.057391431706874635	Valid Chamfer Distance: 69.15151977539062
epoch: 42	Gen training loss: 0.00035281445016153155	Dis training loss: 0.04515350678563118	Train Chamfer Distance: 69.97029113769531	Gen Validation loss: 0.00014201188034854473	Dis Validation loss: 0.05796532310032625	Valid Chamfer Distance: 70.75559997558594
epoch: 43	Gen training loss: 0.0003484606658748817	Dis training loss: 0.045076660096645356	Train Chamfer Distance: 68.99539184570312	Gen Validation loss: 0.0008833533967896179	Dis Validation loss: 0.0577049903940705	Valid Chamfer Distance: 69.98856353759766
epoch: 44	Gen training loss: 0.00041091263422276826	Dis training loss: 0.04501120460033417	Train Chamfer Distance: 70.15019226074219	Gen Validation loss: 0.00016691146518688866	Dis Validation loss: 0.06743096521370037	Valid Chamfer Distance: 71.35855865478516
epoch: 45	Gen training loss: 0.0003077953486936167	Dis training loss: 0.04494923269748688	Train Chamfer Distance: 68.46612548828125	Gen Validation loss: 0.00016915366261403768	Dis Validation loss: 0.05477910729575084	Valid Chamfer Distance: 71.48066711425781
epoch: 46	Gen training loss: 0.0002454471939709038	Dis training loss: 0.04488324284553528	Train Chamfer Distance: 68.7890625	Gen Validation loss: 0.00015144088289303177	Dis Validation loss: 0.06445026523133528	Valid Chamfer Distance: 68.51007843017578
epoch: 47	Gen training loss: 0.00025310955118038693	Dis training loss: 0.04482034885883331	Train Chamfer Distance: 66.20467376708984	Gen Validation loss: 0.00023125559497822251	Dis Validation loss: 0.0505973832328191	Valid Chamfer Distance: 70.4321517944336
epoch: 48	Gen training loss: 0.0003006643718108535	Dis training loss: 0.044766223430633544	Train Chamfer Distance: 70.23209381103516	Gen Validation loss: 0.0006755623055547671	Dis Validation loss: 0.0552349620511374	Valid Chamfer Distance: 76.76204681396484
epoch: 49	Gen training loss: 0.00029976668473682364	Dis training loss: 0.04470991009473801	Train Chamfer Distance: 69.20420837402344	Gen Validation loss: 0.00031435255068225696	Dis Validation loss: 0.057005897053288346	Valid Chamfer Distance: 74.36383056640625
epoch: 50	Gen training loss: 0.0003436177112162113	Dis training loss: 0.04464734172821045	Train Chamfer Distance: 69.081298828125	Gen Validation loss: 0.00023573122678527912	Dis Validation loss: 0.0626972993180084	Valid Chamfer Distance: 70.02488708496094
epoch: 51	Gen training loss: 0.00023439765523653477	Dis training loss: 0.04459065213799476	Train Chamfer Distance: 75.06053161621094	Gen Validation loss: 0.00018611439759526623	Dis Validation loss: 0.06320332644645293	Valid Chamfer Distance: 70.26517486572266
epoch: 52	Gen training loss: 0.0003304379730252549	Dis training loss: 0.0445231831073761	Train Chamfer Distance: 68.0624008178711	Gen Validation loss: 0.0006354922569180883	Dis Validation loss: 0.06279010795700295	Valid Chamfer Distance: 68.48802947998047
epoch: 53	Gen training loss: 0.00028523744441918096	Dis training loss: 0.044473311007022856	Train Chamfer Distance: 64.13229370117188	Gen Validation loss: 0.00012066745185891411	Dis Validation loss: 0.07573715906715979	Valid Chamfer Distance: 64.96205139160156
epoch: 54	Gen training loss: 0.00024873106501763686	Dis training loss: 0.04441286540031433	Train Chamfer Distance: 64.03824615478516	Gen Validation loss: 0.00020298684684046068	Dis Validation loss: 0.05853299982764124	Valid Chamfer Distance: 63.98334884643555
epoch: 55	Gen training loss: 0.0002952880470547825	Dis training loss: 0.044356484562158585	Train Chamfer Distance: 64.05238342285156	Gen Validation loss: 0.00012115361007703782	Dis Validation loss: 0.061656259173418757	Valid Chamfer Distance: 63.49387741088867
epoch: 56	Gen training loss: 0.000355510285065975	Dis training loss: 0.0443017303943634	Train Chamfer Distance: 62.865108489990234	Gen Validation loss: 0.0002427587710979939	Dis Validation loss: 0.057345284750878626	Valid Chamfer Distance: 65.66282653808594
epoch: 57	Gen training loss: 0.0003263957081362605	Dis training loss: 0.0442528181374073	Train Chamfer Distance: 68.76170349121094	Gen Validation loss: 0.00019031472645817567	Dis Validation loss: 0.06073066154523463	Valid Chamfer Distance: 64.72958374023438
epoch: 58	Gen training loss: 0.0002541326477658004	Dis training loss: 0.04420392465591431	Train Chamfer Distance: 65.00639343261719	Gen Validation loss: 0.00016953449153064937	Dis Validation loss: 0.06460655509040629	Valid Chamfer Distance: 61.705448150634766
epoch: 59	Gen training loss: 0.0003227409132523462	Dis training loss: 0.044155613034963605	Train Chamfer Distance: 69.17948913574219	Gen Validation loss: 0.00019231461776940642	Dis Validation loss: 0.06068970309386699	Valid Chamfer Distance: 82.38397216796875
epoch: 60	Gen training loss: 0.00020963290499639698	Dis training loss: 0.044103740274906156	Train Chamfer Distance: 64.89000701904297	Gen Validation loss: 0.00038080046942285257	Dis Validation loss: 0.061269308850724465	Valid Chamfer Distance: 61.27553176879883
epoch: 61	Gen training loss: 0.0002996815447404515	Dis training loss: 0.04405809265375137	Train Chamfer Distance: 63.10404586791992	Gen Validation loss: 0.00013986805231171198	Dis Validation loss: 0.058530275573964605	Valid Chamfer Distance: 69.2318115234375
epoch: 62	Gen training loss: 0.0002761026348453015	Dis training loss: 0.04401393574476242	Train Chamfer Distance: 65.4259262084961	Gen Validation loss: 0.0002094446021021523	Dis Validation loss: 0.05701352231913311	Valid Chamfer Distance: 74.57272338867188
epoch: 63	Gen training loss: 0.00022268536838237197	Dis training loss: 0.0439716055393219	Train Chamfer Distance: 65.85633087158203	Gen Validation loss: 0.0003068045256124521	Dis Validation loss: 0.0564930809531908	Valid Chamfer Distance: 68.20793151855469
epoch: 64	Gen training loss: 0.0003210282930522226	Dis training loss: 0.04392918622493744	Train Chamfer Distance: 67.65514373779297	Gen Validation loss: 0.00011875266643824502	Dis Validation loss: 0.05650761957390169	Valid Chamfer Distance: 66.74386596679688
epoch: 65	Gen training loss: 0.00019515453415806406	Dis training loss: 0.04388987949490547	Train Chamfer Distance: 65.88854217529297	Gen Validation loss: 0.0001595888309999778	Dis Validation loss: 0.054323548394721206	Valid Chamfer Distance: 64.65596771240234
epoch: 66	Gen training loss: 0.0003337109037092887	Dis training loss: 0.043848843216896055	Train Chamfer Distance: 61.618038177490234	Gen Validation loss: 0.00017182869215670227	Dis Validation loss: 0.05547463115188753	Valid Chamfer Distance: 67.74095153808594
epoch: 67	Gen training loss: 0.0005796034215600229	Dis training loss: 0.043813675969839094	Train Chamfer Distance: 62.7459831237793	Gen Validation loss: 0.00021280335016011316	Dis Validation loss: 0.07091621273915426	Valid Chamfer Distance: 72.28910064697266
epoch: 68	Gen training loss: 0.00025177754991455005	Dis training loss: 0.043777716130018234	Train Chamfer Distance: 64.14134979248047	Gen Validation loss: 9.95039043262934e-05	Dis Validation loss: 0.07819448161261064	Valid Chamfer Distance: 61.7532958984375
epoch: 69	Gen training loss: 0.0003185816240438726	Dis training loss: 0.04374200829863548	Train Chamfer Distance: 59.826087951660156	Gen Validation loss: 0.0007759379286274922	Dis Validation loss: 0.0771616526415138	Valid Chamfer Distance: 57.62842559814453
epoch: 70	Gen training loss: 0.0002778060213313438	Dis training loss: 0.04370915639400482	Train Chamfer Distance: 61.3538818359375	Gen Validation loss: 0.0006015899477641685	Dis Validation loss: 0.06888418592731455	Valid Chamfer Distance: 61.04620361328125
epoch: 71	Gen training loss: 0.00031410712789511306	Dis training loss: 0.04367815926671028	Train Chamfer Distance: 59.61756896972656	Gen Validation loss: 0.00013931145606148484	Dis Validation loss: 0.08325481320723584	Valid Chamfer Distance: 58.7269287109375
epoch: 72	Gen training loss: 0.00027177338194451297	Dis training loss: 0.0436483471095562	Train Chamfer Distance: 61.098915100097656	Gen Validation loss: 0.00012440514829988047	Dis Validation loss: 0.06679694059907945	Valid Chamfer Distance: 62.780086517333984
epoch: 73	Gen training loss: 0.00020430655567906796	Dis training loss: 0.043620069116353986	Train Chamfer Distance: 60.588314056396484	Gen Validation loss: 0.00026828005700872324	Dis Validation loss: 0.05899033218243309	Valid Chamfer Distance: 59.42069625854492
epoch: 74	Gen training loss: 0.00026261266382061877	Dis training loss: 0.04359337443113327	Train Chamfer Distance: 59.36518859863281	Gen Validation loss: 0.0002334538962245347	Dis Validation loss: 0.057341693263992514	Valid Chamfer Distance: 60.920860290527344
epoch: 75	Gen training loss: 0.00021194112781086006	Dis training loss: 0.04356838113069534	Train Chamfer Distance: 59.81576156616211	Gen Validation loss: 0.00010241436237078985	Dis Validation loss: 0.054207363759985305	Valid Chamfer Distance: 59.5016975402832
epoch: 76	Gen training loss: 0.00040028616396011786	Dis training loss: 0.043544679671525956	Train Chamfer Distance: 60.854549407958984	Gen Validation loss: 0.0004875182763316923	Dis Validation loss: 0.05323549301568901	Valid Chamfer Distance: 61.90708541870117
epoch: 77	Gen training loss: 0.0003497273854445666	Dis training loss: 0.04352241191267967	Train Chamfer Distance: 63.5925407409668	Gen Validation loss: 0.00013374798523498139	Dis Validation loss: 0.05716150980777565	Valid Chamfer Distance: 65.05140686035156
epoch: 78	Gen training loss: 0.00028129725260077977	Dis training loss: 0.04350180158019066	Train Chamfer Distance: 66.2249526977539	Gen Validation loss: 0.00027349332079261944	Dis Validation loss: 0.058421223114478595	Valid Chamfer Distance: 63.36254119873047
epoch: 79	Gen training loss: 0.00025540258680121044	Dis training loss: 0.04348237103223801	Train Chamfer Distance: 63.97077178955078	Gen Validation loss: 0.0005182168072482334	Dis Validation loss: 0.06565759637699688	Valid Chamfer Distance: 66.43749237060547
epoch: 80	Gen training loss: 0.0002524114366678987	Dis training loss: 0.04346456378698349	Train Chamfer Distance: 62.38471984863281	Gen Validation loss: 0.00014952248825288652	Dis Validation loss: 0.06262117313324804	Valid Chamfer Distance: 63.44517135620117
epoch: 81	Gen training loss: 0.00032768550139735455	Dis training loss: 0.043448030918836596	Train Chamfer Distance: 61.38999557495117	Gen Validation loss: 0.0003155867415221048	Dis Validation loss: 0.055488621023128765	Valid Chamfer Distance: 58.70512390136719
epoch: 82	Gen training loss: 0.0003810632431996055	Dis training loss: 0.04343286445736885	Train Chamfer Distance: 60.49824905395508	Gen Validation loss: 0.0004614975466933926	Dis Validation loss: 0.05904493442704311	Valid Chamfer Distance: 63.18053436279297
epoch: 83	Gen training loss: 0.0006341520553105511	Dis training loss: 0.04341898414492607	Train Chamfer Distance: 64.36074829101562	Gen Validation loss: 0.0005114470001804964	Dis Validation loss: 0.06212649262824219	Valid Chamfer Distance: 66.4162826538086
epoch: 84	Gen training loss: 0.00034740302461432293	Dis training loss: 0.04340642809867859	Train Chamfer Distance: 71.07867431640625	Gen Validation loss: 0.00026214427422080477	Dis Validation loss: 0.05990994216997547	Valid Chamfer Distance: 72.57007598876953
epoch: 85	Gen training loss: 0.0002467702748836018	Dis training loss: 0.043394847571849825	Train Chamfer Distance: 70.82685089111328	Gen Validation loss: 0.0001168215716954244	Dis Validation loss: 0.05419663947070706	Valid Chamfer Distance: 71.5936508178711
epoch: 86	Gen training loss: 0.00018550154185504653	Dis training loss: 0.043384436905384065	Train Chamfer Distance: 67.54780578613281	Gen Validation loss: 0.0002433440978943008	Dis Validation loss: 0.05877284661869583	Valid Chamfer Distance: 66.68600463867188
epoch: 87	Gen training loss: 0.00019768257171381265	Dis training loss: 0.04337510669231415	Train Chamfer Distance: 66.59304809570312	Gen Validation loss: 0.00023254588391698802	Dis Validation loss: 0.04987669785469052	Valid Chamfer Distance: 68.71195983886719
epoch: 88	Gen training loss: 0.0003111046719714068	Dis training loss: 0.04336684760451317	Train Chamfer Distance: 66.79034423828125	Gen Validation loss: 5.958229025208515e-05	Dis Validation loss: 0.05107421051353177	Valid Chamfer Distance: 68.69357299804688
epoch: 89	Gen training loss: 0.00017734943816321902	Dis training loss: 0.04335955092310905	Train Chamfer Distance: 65.83851623535156	Gen Validation loss: 0.00017620345470624135	Dis Validation loss: 0.05084037017738647	Valid Chamfer Distance: 64.53068542480469
epoch: 90	Gen training loss: 0.00020020617535919881	Dis training loss: 0.04335315003991127	Train Chamfer Distance: 65.9612808227539	Gen Validation loss: 8.633850583931572e-05	Dis Validation loss: 0.05068895305682044	Valid Chamfer Distance: 67.71420288085938
epoch: 91	Gen training loss: 0.00013576816010754555	Dis training loss: 0.043347586005926135	Train Chamfer Distance: 66.11921691894531	Gen Validation loss: 0.00011555445757161716	Dis Validation loss: 0.04921580892234244	Valid Chamfer Distance: 65.75267791748047
epoch: 92	Gen training loss: 0.0001499731756921392	Dis training loss: 0.04334279346466065	Train Chamfer Distance: 65.42303466796875	Gen Validation loss: 7.213791404893244e-05	Dis Validation loss: 0.05078895783957448	Valid Chamfer Distance: 66.24478912353516
epoch: 93	Gen training loss: 0.00015845687921682837	Dis training loss: 0.0433386966586113	Train Chamfer Distance: 65.48873901367188	Gen Validation loss: 0.00021901482255645146	Dis Validation loss: 0.04830983211888602	Valid Chamfer Distance: 68.74497985839844
epoch: 94	Gen training loss: 0.00013009766340837814	Dis training loss: 0.04333523467183113	Train Chamfer Distance: 67.0757827758789	Gen Validation loss: 0.00012462211063181503	Dis Validation loss: 0.04754888446955031	Valid Chamfer Distance: 67.01958465576172
epoch: 95	Gen training loss: 0.00014703302642737982	Dis training loss: 0.04333234164118767	Train Chamfer Distance: 65.54115295410156	Gen Validation loss: 0.00011484994662146573	Dis Validation loss: 0.046369769080905	Valid Chamfer Distance: 66.48686981201172
epoch: 96	Gen training loss: 0.00016736860541277564	Dis training loss: 0.043329952150583266	Train Chamfer Distance: 64.781494140625	Gen Validation loss: 0.00010216496058534349	Dis Validation loss: 0.04777800493311433	Valid Chamfer Distance: 65.89372253417969
epoch: 97	Gen training loss: 0.00013142370141576976	Dis training loss: 0.04332800599932671	Train Chamfer Distance: 65.98414611816406	Gen Validation loss: 7.088638456062247e-05	Dis Validation loss: 0.04576417831201817	Valid Chamfer Distance: 67.14706420898438
epoch: 98	Gen training loss: 0.00016372982462053187	Dis training loss: 0.043326442301273346	Train Chamfer Distance: 65.80062866210938	Gen Validation loss: 0.00029778231500008164	Dis Validation loss: 0.045565510151523186	Valid Chamfer Distance: 67.90536499023438
epoch: 99	Gen training loss: 0.00014375144039513544	Dis training loss: 0.043325205624103545	Train Chamfer Distance: 67.33599090576172	Gen Validation loss: 0.0002524832728841897	Dis Validation loss: 0.04584609662582351	Valid Chamfer Distance: 65.45198822021484
epoch: 100	Gen training loss: 0.0001363569044333417	Dis training loss: 0.043324244379997254	Train Chamfer Distance: 66.92982482910156	Gen Validation loss: 0.00014261913826547855	Dis Validation loss: 0.04536860337230209	Valid Chamfer Distance: 68.38731384277344
epoch: 101	Gen training loss: 0.0001970162601210177	Dis training loss: 0.04332351019978523	Train Chamfer Distance: 65.42301177978516	Gen Validation loss: 6.080318709759059e-05	Dis Validation loss: 0.045151831391922796	Valid Chamfer Distance: 64.95269012451172
epoch: 102	Gen training loss: 0.00016151243873173372	Dis training loss: 0.043322960674762725	Train Chamfer Distance: 64.41838073730469	Gen Validation loss: 0.0003540503250656291	Dis Validation loss: 0.04454624302708125	Valid Chamfer Distance: 65.87261962890625
epoch: 103	Gen training loss: 0.00016586066241143271	Dis training loss: 0.04332255786657333	Train Chamfer Distance: 62.79905319213867	Gen Validation loss: 0.00010790821076144172	Dis Validation loss: 0.044533038912818707	Valid Chamfer Distance: 64.03024291992188
epoch: 104	Gen training loss: 0.00018977686297148467	Dis training loss: 0.0433222693502903	Train Chamfer Distance: 61.87601089477539	Gen Validation loss: 7.51296766486112e-05	Dis Validation loss: 0.044280434480522456	Valid Chamfer Distance: 61.147220611572266
epoch: 105	Gen training loss: 0.0001402751049026847	Dis training loss: 0.043322067648172376	Train Chamfer Distance: 61.89593505859375	Gen Validation loss: 7.381971801171003e-05	Dis Validation loss: 0.04415793849521956	Valid Chamfer Distance: 63.92784118652344
epoch: 106	Gen training loss: 0.0001560775687394198	Dis training loss: 0.04332193061709404	Train Chamfer Distance: 62.53785705566406	Gen Validation loss: 9.272976263790853e-05	Dis Validation loss: 0.044065824050435055	Valid Chamfer Distance: 63.818336486816406
epoch: 107	Gen training loss: 0.00014242519449908286	Dis training loss: 0.04332184016704559	Train Chamfer Distance: 62.4712028503418	Gen Validation loss: 0.00022795250890829595	Dis Validation loss: 0.04400046683883834	Valid Chamfer Distance: 64.8470458984375
epoch: 108	Gen training loss: 0.00016336145947570913	Dis training loss: 0.04332178208231926	Train Chamfer Distance: 64.14874267578125	Gen Validation loss: 0.00014976525839690915	Dis Validation loss: 0.044051154618302966	Valid Chamfer Distance: 63.89396286010742
epoch: 109	Gen training loss: 0.00017098568243090995	Dis training loss: 0.04332174596190452	Train Chamfer Distance: 63.56692886352539	Gen Validation loss: 0.00010701455885290459	Dis Validation loss: 0.04389334592522367	Valid Chamfer Distance: 62.58857727050781
epoch: 110	Gen training loss: 0.0001425141333602369	Dis training loss: 0.04332172426581383	Train Chamfer Distance: 63.601585388183594	Gen Validation loss: 0.00011207549255022821	Dis Validation loss: 0.04384620447840308	Valid Chamfer Distance: 63.854469299316406
epoch: 111	Gen training loss: 0.00029344343609409405	Dis training loss: 0.043321711450815203	Train Chamfer Distance: 62.5855827331543	Gen Validation loss: 0.00011279576961057246	Dis Validation loss: 0.04389373997960473	Valid Chamfer Distance: 59.4337043762207
epoch: 112	Gen training loss: 0.00022164743232133333	Dis training loss: 0.04332170507311821	Train Chamfer Distance: 59.818477630615234	Gen Validation loss: 0.0001362742499804801	Dis Validation loss: 0.04381019078237558	Valid Chamfer Distance: 57.098262786865234
epoch: 113	Gen training loss: 0.00024896867416100574	Dis training loss: 0.043321700394153596	Train Chamfer Distance: 60.042137145996094	Gen Validation loss: 0.00033173969763476875	Dis Validation loss: 0.04380186954541773	Valid Chamfer Distance: 59.27238464355469
epoch: 114	Gen training loss: 0.00020614224806195125	Dis training loss: 0.043321698993444444	Train Chamfer Distance: 59.39928436279297	Gen Validation loss: 6.76627844966685e-05	Dis Validation loss: 0.04378361416615608	Valid Chamfer Distance: 60.33972930908203
epoch: 115	Gen training loss: 0.00043607462424552067	Dis training loss: 0.04332169884443283	Train Chamfer Distance: 59.185977935791016	Gen Validation loss: 0.0001900838861031256	Dis Validation loss: 0.043775710658199275	Valid Chamfer Distance: 58.06804275512695
